file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
92349251.jpg,"[364, 66, 453, 494]",1671,Caucasian,20-30s,Neutral,Female,light,unmasked
92408939.jpg,"[948, 528, 130, 173]",1672,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
92416389.jpg,"[763, 458, 573, 403]",1673,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
92484336.jpg,"[1004, 382, 495, 627]",1674,Caucasian,20-30s,Neutral,Female,light,unmasked
92498390.jpg,"[481, 724, 227, 246]",1675,Mongoloid,20-30s,Anger,Female,light,unmasked
92548809.jpg,"[879, 120, 339, 480]",1676,Negroid,20-30s,Anger,Female,dark,unmasked
92556928.jpg,"[962, 381, 316, 449]",1677,Caucasian,20-30s,Neutral,Female,light,unmasked
9257728.jpg,"[676, 444, 200, 258]",1678,Caucasian,20-30s,Neutral,Female,light,unmasked
92729455.jpg,"[629, 556, 187, 247]",1679,Caucasian,20-30s,Anger,Female,mid-light,unmasked
92831234.jpg,"[930, 241, 265, 347]",1680,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
92906857.jpg,"[779, 288, 255, 328]",1681,Negroid,20-30s,Neutral,Female,mid-dark,unmasked
92914166.jpg,"[775, 423, 284, 336]",1682,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
92917113.jpg,"[699, 182, 463, 674]",1683,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
92969630.jpg,"[850, 247, 232, 271]",1684,Caucasian,20-30s,Neutral,Male,light,unmasked
93165300.jpg,"[1067, 339, 170, 245]",1685,Mongoloid,20-30s,Neutral,Female,light,unmasked
93178858.jpg,"[1000, 109, 245, 329]",1686,Mongoloid,40-50s,Neutral,Male,mid-light,unmasked
93237214.jpg,"[749, 226, 214, 289]",1687,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
93239311.jpg,"[443, 457, 158, 180]",1688,Mongoloid,20-30s,Neutral,Female,dark,unmasked
93245978.jpg,"[1100, 350, 138, 220]",1689,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
93336874.jpg,"[857, 162, 259, 331]",1690,Caucasian,20-30s,Anger,Female,dark,unmasked
93345218.jpg,"[442, 107, 389, 459]",1691,Caucasian,20-30s,Neutral,Female,dark,unmasked
93345276.jpg,"[1124, 378, 276, 349]",1692,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
9345916.jpg,"[279, 251, 684, 843]",1693,Mongoloid,20-30s,Anger,Male,mid-light,unmasked
93534237.jpg,"[715, 267, 490, 670]",1694,Caucasian,20-30s,Anger,Female,light,unmasked
9354741.jpg,"[770, 343, 433, 583]",1695,Negroid,20-30s,Surprise,Female,dark,unmasked
93721107.jpg,"[834, 146, 362, 526]",1696,Caucasian,20-30s,Neutral,Female,light,unmasked
93769306.jpg,"[0, 0, 1999, 1335]",1697,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
93859072.jpg,"[1084, 238, 222, 305]",1698,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
9409643.jpg,"[427, 1026, 235, 323]",1699,Mongoloid,20-30s,Neutral,Female,dark,unmasked
94186087.jpg,"[1136, 440, 193, 258]",1700,Negroid,20-30s,Neutral,Female,mid-light,unmasked
94517813.jpg,"[577, 562, 300, 300]",1701,Negroid,20-30s,Neutral,Female,dark,unmasked
94528210.jpg,"[1173, 248, 264, 361]",1702,Mongoloid,20-30s,Anger,Female,dark,unmasked
94578469.jpg,"[886, 477, 189, 257]",1703,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
94606338.jpg,"[811, 225, 245, 307]",1704,Caucasian,20-30s,Sadness,Male,light,unmasked
94665580.jpg,"[236, 513, 269, 326]",1705,Caucasian,20-30s,Surprise,Female,light,unmasked
94819825.jpg,"[655, 31, 422, 530]",1706,Caucasian,20-30s,Neutral,Female,light,unmasked
94894547.jpg,"[597, 692, 377, 464]",1707,Caucasian,20-30s,Fear,Female,light,unmasked
94901315.jpg,"[888, 281, 234, 337]",1708,Negroid,20-30s,Neutral,Female,light,unmasked
94942371.jpg,"[897, 448, 176, 226]",1709,Caucasian,20-30s,Neutral,Female,light,unmasked
94956612.jpg,"[830, 369, 140, 202]",1710,Mongoloid,20-30s,Neutral,Female,dark,unmasked
95007311.jpg,"[956, 329, 243, 253]",1711,Caucasian,20-30s,Neutral,Male,light,unmasked
95167239.jpg,"[637, 0, 190, 221]",1712,Negroid,20-30s,Neutral,Male,mid-light,unmasked
95228718.jpg,"[1266, 120, 328, 429]",1713,Mongoloid,20-30s,Anger,Female,dark,unmasked
9524973.jpg,"[569, 138, 604, 657]",1714,Caucasian,20-30s,Neutral,Female,light,unmasked
95324449.jpg,"[605, 353, 257, 363]",1715,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
95536426.jpg,"[545, 382, 213, 276]",1716,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
95821485.jpg,"[821, 239, 784, 885]",1717,Caucasian,20-30s,Fear,Female,mid-light,unmasked
95861632.jpg,"[1036, 433, 227, 301]",1718,Caucasian,20-30s,Neutral,Male,light,masked
95949429.jpg,"[842, 507, 311, 329]",1719,Caucasian,20-30s,Neutral,Female,light,unmasked
96068269.jpg,"[747, 388, 190, 267]",1720,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
96231334.jpg,"[378, 234, 294, 520]",1721,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
96404450.jpg,"[1158, 148, 429, 465]",1722,Negroid,20-30s,Neutral,Female,mid-dark,unmasked
9648060.jpg,"[743, 531, 138, 162]",1723,Caucasian,20-30s,Neutral,Male,light,unmasked
96526678.jpg,"[964, 238, 322, 349]",1724,Negroid,20-30s,Neutral,Male,dark,unmasked
96565212.jpg,"[1146, 155, 218, 297]",1725,Mongoloid,20-30s,Neutral,Female,dark,unmasked
96897804.jpg,"[728, 148, 183, 252]",1726,Caucasian,20-30s,Happiness,Female,light,unmasked
96900111.jpg,"[1155, 326, 105, 153]",1727,Negroid,20-30s,Anger,Female,dark,unmasked
97042638.jpg,"[1105, 242, 228, 302]",1728,Mongoloid,20-30s,Neutral,Female,light,unmasked
97238048.jpg,"[1225, 227, 169, 240]",1729,Caucasian,20-30s,Neutral,Female,dark,unmasked
97281258.jpg,"[1462, 108, 205, 316]",1730,Negroid,20-30s,Neutral,Female,mid-light,unmasked
97610310.jpg,"[1162, 162, 236, 312]",1731,Caucasian,20-30s,Happiness,Female,light,unmasked
97859390.jpg,"[796, 183, 432, 606]",1732,Negroid,20-30s,Neutral,Female,dark,unmasked
9791999.jpg,"[390, 210, 174, 239]",1733,Caucasian,Baby,Neutral,Male,light,unmasked
97920758.jpg,"[560, 190, 240, 361]",1734,Mongoloid,20-30s,Neutral,Female,light,unmasked
9799417.jpg,"[646, 255, 386, 653]",1735,Mongoloid,20-30s,Fear,Male,mid-dark,unmasked
98007269.jpg,"[1225, 427, 386, 419]",1736,Caucasian,20-30s,Neutral,Female,mid-light,masked
9823616.jpg,"[890, 192, 248, 342]",1737,Mongoloid,20-30s,Happiness,Male,light,unmasked
9833530.jpg,"[613, 530, 280, 354]",1738,Mongoloid,20-30s,Neutral,Female,light,unmasked
98433944.jpg,"[1244, 334, 239, 320]",1739,Mongoloid,20-30s,Neutral,Female,dark,unmasked
98491452.jpg,"[1152, 233, 174, 221]",1740,Caucasian,20-30s,Neutral,Female,light,unmasked
98636974.jpg,"[1182, 183, 480, 657]",1741,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
98752034.jpg,"[860, 230, 337, 466]",1742,Negroid,20-30s,Anger,Female,dark,unmasked
98766825.jpg,"[768, 464, 253, 268]",1743,Mongoloid,20-30s,Neutral,Female,light,unmasked
99063531.jpg,"[1114, 235, 338, 446]",1744,Caucasian,20-30s,Anger,Female,mid-light,unmasked
99089874.jpg,"[1551, 65, 349, 497]",1745,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
99122497.jpg,"[354, 168, 157, 198]",1746,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
99167792.jpg,"[443, 780, 434, 538]",1747,Mongoloid,20-30s,Neutral,Female,light,unmasked
99178220.jpg,"[451, 181, 214, 305]",1748,Mongoloid,20-30s,Neutral,Female,light,unmasked
99640621.jpg,"[571, 308, 334, 464]",1749,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_10025.jpg,"[235, 245, 542, 688]",1750,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1012.jpg,"[327, 240, 541, 727]",1751,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_10197.jpg,"[230, 242, 525, 654]",1752,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_1025.jpg,"[247, 231, 545, 679]",1753,Negroid,20-30s,Anger,Female,dark,unmasked
image_10251.jpg,"[232, 244, 551, 722]",1754,Mongoloid,20-30s,Anger,Female,light,unmasked
image_10319.jpg,"[250, 208, 521, 667]",1755,Negroid,20-30s,Neutral,Male,dark,unmasked
image_10347.jpg,"[230, 252, 530, 689]",1756,Mongoloid,20-30s,Anger,Male,dark,unmasked
image_10391.jpg,"[267, 238, 552, 721]",1757,Negroid,20-30s,Neutral,Male,mid-light,masked
image_10441.jpg,"[212, 248, 535, 695]",1758,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_10481.jpg,"[218, 229, 530, 679]",1759,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_10491.jpg,"[274, 262, 544, 693]",1760,Negroid,20-30s,Neutral,Female,mid-light,unmasked
image_10605.jpg,"[304, 181, 527, 722]",1761,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_10651.jpg,"[261, 224, 530, 676]",1762,Caucasian,20-30s,Surprise,Female,light,unmasked
image_10695.jpg,"[213, 226, 579, 727]",1763,Mongoloid,20-30s,Neutral,Male,dark,unmasked
image_107.jpg,"[256, 237, 522, 657]",1764,Caucasian,20-30s,Anger,Male,light,unmasked
image_10709.jpg,"[274, 228, 541, 727]",1765,Mongoloid,20-30s,Sadness,Female,dark,unmasked
image_1073.jpg,"[227, 224, 544, 696]",1766,Caucasian,20-30s,Anger,Male,mid-light,unmasked
image_1127.jpg,"[202, 234, 545, 725]",1767,Caucasian,20-30s,Anger,Female,dark,unmasked
image_1131.jpg,"[233, 239, 519, 681]",1768,Caucasian,20-30s,Happiness,Female,light,unmasked
image_1162.jpg,"[233, 242, 523, 676]",1769,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1164.jpg,"[210, 253, 533, 693]",1770,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1166.jpg,"[215, 257, 504, 689]",1771,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1185.jpg,"[285, 232, 527, 673]",1772,Caucasian,20-30s,Anger,Female,light,unmasked
image_1197.jpg,"[247, 240, 569, 708]",1773,Negroid,20-30s,Anger,Female,dark,unmasked
image_1281.jpg,"[235, 245, 556, 710]",1774,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_1295.jpg,"[244, 232, 540, 684]",1775,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1389.jpg,"[212, 239, 535, 712]",1776,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1407.jpg,"[175, 240, 560, 707]",1777,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
image_1437.jpg,"[235, 243, 515, 704]",1778,Caucasian,20-30s,Neutral,Female,light,unmasked
image_1438.jpg,"[249, 246, 513, 677]",1779,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_1460.jpg,"[297, 224, 541, 727]",1780,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1463.jpg,"[251, 251, 520, 647]",1781,Caucasian,20-30s,Neutral,Female,light,unmasked
image_1471.jpg,"[216, 219, 564, 721]",1782,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1478.jpg,"[255, 224, 542, 713]",1783,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1491.jpg,"[279, 275, 559, 717]",1784,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1494.jpg,"[242, 231, 550, 712]",1785,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1544.jpg,"[201, 261, 541, 710]",1786,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_1571.jpg,"[238, 232, 542, 700]",1787,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1579.jpg,"[231, 249, 528, 691]",1788,Caucasian,20-30s,Anger,Female,dark,unmasked
image_1580.jpg,"[240, 248, 538, 694]",1789,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1592.jpg,"[168, 213, 470, 703]",1790,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1611.jpg,"[202, 243, 548, 701]",1791,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1620.jpg,"[236, 242, 534, 681]",1792,Mongoloid,20-30s,Anger,Female,light,unmasked
image_166.jpg,"[260, 241, 544, 713]",1793,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1673.jpg,"[216, 234, 538, 698]",1794,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1713.jpg,"[242, 225, 551, 708]",1795,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
image_1741.jpg,"[276, 223, 541, 723]",1796,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_1757.jpg,"[223, 248, 552, 710]",1797,Mongoloid,20-30s,Anger,Female,dark,unmasked
image_1769.jpg,"[179, 261, 547, 688]",1798,Caucasian,20-30s,Surprise,Female,light,unmasked
image_1782.jpg,"[190, 244, 574, 712]",1799,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_1808.jpg,"[202, 251, 527, 715]",1800,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1809.jpg,"[216, 253, 574, 699]",1801,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_183.jpg,"[234, 232, 540, 703]",1802,Negroid,20-30s,Neutral,Male,dark,unmasked
image_1842.jpg,"[253, 251, 550, 705]",1803,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_1845.jpg,"[215, 241, 544, 701]",1804,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_1874.jpg,"[201, 251, 527, 679]",1805,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
image_1887.jpg,"[220, 246, 538, 690]",1806,Mongoloid,20-30s,Anger,Female,dark,unmasked
image_192.jpg,"[258, 236, 517, 680]",1807,Caucasian,20-30s,Anger,Female,light,unmasked
image_1924.jpg,"[221, 233, 531, 709]",1808,Negroid,20-30s,Anger,Female,dark,unmasked
image_1929.jpg,"[247, 243, 528, 656]",1809,Caucasian,20-30s,Anger,Female,dark,unmasked
image_1936.jpg,"[211, 233, 537, 687]",1810,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_1988.jpg,"[163, 254, 549, 704]",1811,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_1994.jpg,"[234, 242, 555, 711]",1812,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_2006.jpg,"[267, 242, 556, 732]",1813,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2073.jpg,"[227, 250, 537, 723]",1814,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_2074.jpg,"[220, 235, 534, 685]",1815,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
image_2096.jpg,"[203, 264, 554, 705]",1816,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_2109.jpg,"[261, 242, 539, 728]",1817,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_2116.jpg,"[240, 245, 541, 716]",1818,Negroid,20-30s,Anger,Female,mid-dark,unmasked
image_2142.jpg,"[249, 220, 530, 672]",1819,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2156.jpg,"[210, 247, 545, 711]",1820,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_217.jpg,"[267, 219, 540, 724]",1821,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2175.jpg,"[256, 188, 525, 683]",1822,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2194.jpg,"[282, 239, 540, 741]",1823,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2202.jpg,"[239, 218, 531, 659]",1824,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_2216.jpg,"[196, 235, 559, 708]",1825,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2224.jpg,"[219, 252, 535, 692]",1826,Caucasian,20-30s,Neutral,Female,light,unmasked
image_2259.jpg,"[255, 224, 526, 674]",1827,Caucasian,20-30s,Anger,Female,light,unmasked
image_2265.jpg,"[241, 241, 542, 702]",1828,Mongoloid,20-30s,Surprise,Female,light,unmasked
image_23.jpg,"[170, 254, 565, 694]",1829,Mongoloid,20-30s,Neutral,Male,light,unmasked
image_231.jpg,"[264, 237, 553, 731]",1830,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_2312.jpg,"[308, 222, 546, 707]",1831,Caucasian,20-30s,Anger,Male,light,unmasked
image_2320.jpg,"[233, 237, 529, 707]",1832,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_2336.jpg,"[266, 223, 530, 711]",1833,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
image_2360.jpg,"[211, 227, 544, 704]",1834,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_2370.jpg,"[284, 254, 501, 674]",1835,Mongoloid,20-30s,Sadness,Female,mid-dark,unmasked
image_24.jpg,"[282, 217, 523, 697]",1836,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2417.jpg,"[231, 222, 534, 689]",1837,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_2418.jpg,"[286, 211, 450, 691]",1838,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_2439.jpg,"[235, 244, 532, 668]",1839,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
image_2447.jpg,"[196, 232, 545, 691]",1840,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_2453.jpg,"[245, 232, 544, 718]",1841,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2460.jpg,"[236, 243, 538, 678]",1842,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_2482.jpg,"[229, 252, 540, 714]",1843,Mongoloid,20-30s,Anger,Female,mid-dark,unmasked
image_2489.jpg,"[241, 229, 512, 667]",1844,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_2505.jpg,"[267, 219, 531, 677]",1845,Negroid,20-30s,Neutral,Female,dark,unmasked
image_2508.jpg,"[250, 233, 525, 669]",1846,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2585.jpg,"[228, 227, 543, 699]",1847,Caucasian,20-30s,Surprise,Female,dark,unmasked
image_2592.jpg,"[236, 239, 525, 680]",1848,Negroid,20-30s,Happiness,Female,dark,unmasked
image_2594.jpg,"[279, 243, 542, 696]",1849,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_2603.jpg,"[233, 256, 547, 718]",1850,Negroid,20-30s,Anger,Male,dark,unmasked
image_2616.jpg,"[246, 239, 529, 667]",1851,Negroid,20-30s,Neutral,Female,dark,unmasked
image_2642.jpg,"[224, 228, 513, 669]",1852,Negroid,20-30s,Neutral,Female,dark,unmasked
image_2643.jpg,"[261, 221, 537, 709]",1853,Negroid,20-30s,Neutral,Female,dark,unmasked
image_2653.jpg,"[273, 228, 551, 713]",1854,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_272.jpg,"[258, 221, 536, 730]",1855,Caucasian,20-30s,Anger,Female,light,unmasked
image_2723.jpg,"[219, 235, 547, 712]",1856,Caucasian,20-30s,Neutral,Female,light,unmasked
image_2726.jpg,"[261, 226, 524, 655]",1857,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2742.jpg,"[218, 229, 542, 688]",1858,Caucasian,20-30s,Neutral,Female,light,unmasked
image_2754.jpg,"[228, 237, 530, 680]",1859,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_2756.jpg,"[256, 242, 562, 704]",1860,Mongoloid,20-30s,Surprise,Female,dark,unmasked
image_2759.jpg,"[268, 237, 516, 697]",1861,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_2760.jpg,"[219, 243, 550, 698]",1862,Mongoloid,20-30s,Anger,Female,dark,unmasked
image_2773.jpg,"[226, 252, 525, 697]",1863,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_278.jpg,"[290, 225, 549, 683]",1864,Mongoloid,20-30s,Anger,Female,dark,unmasked
image_2781.jpg,"[231, 237, 527, 719]",1865,Negroid,20-30s,Neutral,Female,dark,unmasked
image_2840.jpg,"[268, 223, 504, 658]",1866,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_2895.jpg,"[238, 228, 540, 700]",1867,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_2909.jpg,"[228, 251, 566, 706]",1868,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_2914.jpg,"[200, 231, 542, 701]",1869,Caucasian,20-30s,Anger,Female,light,unmasked
image_2915.jpg,"[267, 226, 525, 676]",1870,Negroid,20-30s,Anger,Female,mid-dark,unmasked
image_2928.jpg,"[275, 222, 542, 718]",1871,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
image_295.jpg,"[218, 244, 546, 678]",1872,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_2969.jpg,"[267, 281, 582, 729]",1873,Mongoloid,20-30s,Anger,Male,light,unmasked
image_2991.jpg,"[226, 225, 531, 674]",1874,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_3037.jpg,"[234, 228, 554, 737]",1875,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_3045.jpg,"[276, 244, 548, 706]",1876,Caucasian,20-30s,Anger,Female,mid-dark,unmasked
image_306.jpg,"[203, 228, 546, 714]",1877,Caucasian,20-30s,Anger,Female,light,unmasked
image_3066.jpg,"[163, 209, 560, 719]",1878,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_3112.jpg,"[219, 245, 542, 696]",1879,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_3129.jpg,"[299, 247, 561, 712]",1880,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_3139.jpg,"[253, 225, 530, 680]",1881,Negroid,20-30s,Neutral,Female,dark,unmasked
image_3158.jpg,"[244, 243, 513, 685]",1882,Caucasian,20-30s,Neutral,Female,light,unmasked
image_3159.jpg,"[265, 245, 520, 677]",1883,Mongoloid,20-30s,Anger,Female,light,unmasked
image_3167.jpg,"[270, 236, 541, 712]",1884,Negroid,20-30s,Neutral,Female,dark,unmasked
image_3209.jpg,"[213, 241, 522, 673]",1885,Caucasian,20-30s,Neutral,Female,light,unmasked
image_3212.jpg,"[288, 251, 516, 680]",1886,Mongoloid,20-30s,Anger,Male,mid-light,unmasked
image_3221.jpg,"[230, 219, 547, 690]",1887,Caucasian,20-30s,Anger,Female,light,unmasked
image_3225.jpg,"[233, 238, 549, 693]",1888,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_3236.jpg,"[273, 217, 540, 715]",1889,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_3241.jpg,"[241, 235, 541, 697]",1890,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_3340.jpg,"[227, 252, 547, 715]",1891,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_3371.jpg,"[178, 245, 549, 705]",1892,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_3395.jpg,"[236, 241, 538, 700]",1893,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_3423.jpg,"[177, 260, 546, 704]",1894,Mongoloid,20-30s,Happiness,Male,light,unmasked
image_3426.jpg,"[230, 258, 505, 592]",1895,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_3445.jpg,"[253, 242, 524, 691]",1896,Negroid,20-30s,Neutral,Male,dark,unmasked
image_3474.jpg,"[252, 245, 520, 681]",1897,Negroid,20-30s,Anger,Female,dark,unmasked
image_3476.jpg,"[229, 215, 550, 701]",1898,Mongoloid,20-30s,Happiness,Female,mid-dark,unmasked
image_3486.jpg,"[273, 213, 544, 715]",1899,Negroid,20-30s,Sadness,Female,dark,unmasked
image_3492.jpg,"[186, 180, 525, 723]",1900,Caucasian,20-30s,Anger,Female,light,unmasked
image_3493.jpg,"[236, 234, 530, 703]",1901,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_3504.jpg,"[210, 225, 553, 713]",1902,Mongoloid,20-30s,Anger,Female,dark,unmasked
image_3516.jpg,"[228, 236, 541, 707]",1903,Mongoloid,20-30s,Neutral,Male,dark,unmasked
image_3521.jpg,"[219, 227, 529, 690]",1904,Mongoloid,20-30s,Happiness,Female,light,unmasked
image_3585.jpg,"[223, 237, 533, 679]",1905,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
image_3587.jpg,"[181, 233, 541, 689]",1906,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_3598.jpg,"[260, 238, 555, 727]",1907,Mongoloid,20-30s,Neutral,Female,dark,unmasked
image_3668.jpg,"[242, 252, 515, 680]",1908,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_3671.jpg,"[254, 269, 513, 663]",1909,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_3679.jpg,"[304, 236, 511, 692]",1910,Mongoloid,20-30s,Anger,Female,mid-dark,unmasked
image_3690.jpg,"[278, 233, 513, 682]",1911,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
image_37.jpg,"[186, 255, 541, 709]",1912,Negroid,20-30s,Happiness,Female,mid-light,unmasked
image_3707.jpg,"[217, 256, 563, 707]",1913,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
image_3712.jpg,"[205, 258, 544, 725]",1914,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
image_3781.jpg,"[246, 238, 520, 668]",1915,Negroid,20-30s,Neutral,Male,dark,unmasked
image_379.jpg,"[239, 241, 556, 701]",1916,Negroid,20-30s,Anger,Male,dark,unmasked
image_3802.jpg,"[192, 243, 540, 704]",1917,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_3825.jpg,"[236, 236, 535, 707]",1918,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
image_3847.jpg,"[261, 239, 527, 675]",1919,Mongoloid,20-30s,Neutral,Male,light,unmasked
image_3916.jpg,"[181, 254, 551, 696]",1920,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
image_3947.jpg,"[203, 232, 548, 693]",1921,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_3960.jpg,"[229, 240, 546, 697]",1922,Negroid,20-30s,Surprise,Female,dark,unmasked
image_3964.jpg,"[197, 250, 535, 693]",1923,Mongoloid,20-30s,Neutral,Female,light,unmasked
image_3993.jpg,"[252, 237, 545, 701]",1924,Negroid,20-30s,Neutral,Male,dark,unmasked
image_4038.jpg,"[238, 237, 523, 673]",1925,Caucasian,20-30s,Anger,Female,mid-light,unmasked
image_4049.jpg,"[261, 233, 542, 702]",1926,Mongoloid,20-30s,Anger,Female,light,unmasked
image_409.jpg,"[196, 252, 539, 685]",1927,Negroid,20-30s,Neutral,Female,dark,unmasked
image_4126.jpg,"[229, 242, 524, 672]",1928,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_4157.jpg,"[259, 237, 561, 728]",1929,Caucasian,20-30s,Neutral,Female,dark,unmasked
image_4201.jpg,"[280, 223, 533, 716]",1930,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
image_4242.jpg,"[209, 249, 561, 691]",1931,Caucasian,20-30s,Neutral,Female,light,unmasked
image_4253.jpg,"[213, 250, 536, 693]",1932,Mongoloid,20-30s,Anger,Male,dark,unmasked
