file_name,age,race,masked,skintone,emotion,gender,split
86510675.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,0.42605196701223813
86524556.jpg,Kid,Caucasian,unmasked,mid-light,Anger,Male,1.2683264993814334
86550803.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7363625909518516
86550804.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.1793015389766202
86569775.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,2.4394165800043317
86572190.jpg,40-50s,Caucasian,unmasked,light,Neutral,Male,1.0482269137375444
86574300.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.6775386969018797
86578803.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Male,-1.0052539963074385
86581118.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.3468202301934834
86581121.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.8086056649816034
86588997.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.0383607142175353
86593656.jpg,20-30s,Caucasian,masked,light,Neutral,Female,-0.3382510953545373
86602761.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.05064910527202824
86604192.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Male,0.28945417214622704
86604664.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.14901829028639957
86623243.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,1.0874051507277236
86625583.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Female,-0.9697012716818809
86638916.jpg,Teenager,Caucasian,unmasked,mid-light,Happiness,Female,-0.13692123444863027
86647219.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.7925315120627098
86650048.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.946383084994276
86657101.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.662929628241288
86658815.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-1.2670335525949246
86660263.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.5123406027249683
8666084.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.417938957386877
86665029.jpg,20-30s,Caucasian,unmasked,mid-light,Surprise,Female,-0.7958104824099347
86682383.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.9448637675483806
86687219.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.287547870715384
86687786.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.35163491366400257
86692903.jpg,Kid,Caucasian,unmasked,mid-dark,Surprise,Female,-1.2592601639642522
86692903_4.jpg,Kid,Caucasian,unmasked,mid-light,Anger,Female,-0.36343435448666805
86692903_5.jpg,Kid,Caucasian,unmasked,mid-dark,Happiness,Female,1.1291148275671985
86692903_6.jpg,Kid,Caucasian,unmasked,mid-dark,Happiness,Female,-1.0079550535459354
86692903_7.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,-0.15385562567630442
86692919.jpg,Kid,Caucasian,unmasked,light,Anger,Male,1.0321437741520205
86692919_2.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,-1.642379403301517
86692919_5.jpg,Kid,Caucasian,unmasked,light,Surprise,Male,-1.512552290050973
86692919_6.jpg,Kid,Caucasian,unmasked,light,Sadness,Male,-0.9051984154093192
86692919_7.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,0.629769831870884
86707016.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,0.3990687826887724
86715857.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.3315790315151898
86732625.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.4942898720658042
86737783.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2336044948910985
86804864.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,2.070198808278799
86808300.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.17745148255148824
86808302.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,0.37066237351826015
86813694.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1.4405617498771706
86820642.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.30354450394129956
86823187.jpg,20-30s,Negroid,unmasked,mid-dark,Anger,Female,-2.2830640488592415
86833606.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,1.9241985336053289
86833691.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.2954807897619078
86849447.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.5167299106185934
86851092.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.24044764226791498
86852010.jpg,20-30s,Negroid,unmasked,light,Happiness,Female,-0.9460523082467478
86859128.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.17627997712142998
86859315.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.8425781479572175
86860797.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.6765522859760995
86880166.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.6626641590229633
86886075.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.4852034072313336
86895960.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.371206448923251
86899742.jpg,Kid,Negroid,unmasked,mid-dark,Happiness,Female,-0.3333129492322814
86900275.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.43373196146469306
86903613.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.0487524659686596
86919761.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.21674891971450985
86926256.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.46118550729417457
86927002.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.6399306806030087
86954016.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.0018013037322673
86954460.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.42342613480778574
86955195.jpg,40-50s,Caucasian,unmasked,light,Neutral,Male,1.5717078598775398
86958642.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,0.22305796469163877
86963898.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.285531182475919
86969269.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.40465847851103953
86981995.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.1421164422106511
86982193.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,-2.104354970330862
86985169.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,1.3480568170713219
86992996.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Male,-0.7597418141469441
86995629.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.5255714970214392
87031403.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.10705665615811646
8703862.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.23221932787872038
8704276.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,-0.30543905203383215
8704280.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,-0.496230502560865
87059093.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-0.17185630066846505
87061785.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,-1.8261323038880313
87075302.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,-0.17880726867920946
87082568.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.9440076204624056
87093794.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.3129229837970798
87096718.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.1334220174369019
87096784.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1.504708560408644
87099233.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.123391334714394
87102795.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.18242587527561172
87106076.jpg,Baby,Mongoloid,unmasked,light,Neutral,Male,1.2164686127421895
87109937.jpg,Kid,Mongoloid,unmasked,light,Neutral,Male,-0.620776581827745
87112487.jpg,20-30s,Mongoloid,masked,light,Happiness,Female,-1.1042866085433982
87115872.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0.08959058277471356
87127889.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,0.9343950906052879
87135879.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Male,-0.6854410196049642
8714027.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.7544619589614681
87143513.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9361000336915373
87150474.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1.6809282006520976
87155067.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.8609730361168626
87163039.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,-0.7576592946955678
87163136.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.9454838747883836
87163946.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.3865768097774953
8716583.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.615781037706243
87176129.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Male,1.236381288600506
87177938.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-1.7455124470010797
87177968.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.2683423804432943
87178015.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-2.0366628494710195
87178653.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.653553862392128
87178669.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.9071044874422838
87212403.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.3413401061441917
87223563.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.011394067129736906
87244509.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.8502175689322601
87244597.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.09870820993286542
87245945.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6346881389507644
87254974.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1050127627611923
87261821.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,0.9923619699921041
87263339.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,0.12274473126410894
87264209.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.8404521430619678
87264532.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.40454519651249526
87265679.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,1.2125157997856288
87268725.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.0137302890490303
87276584.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-0.18041207920005825
87278983_2.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.3949797481382508
87278983_3.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.1272505118952842
87278983_6.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.09072470242601878
87281419.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,0.260992747661468
87283655.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.6010698729666972
87285601.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.90859840071911
87290019.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.8051626958891921
87290133.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.05918677171416449
87296303.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.6565063961154181
87296303_2.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.6324293197923725
87296303_3.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.4900219804857888
87296303_4.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.8519557888678808
87300839.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.7015079804757218
87301020.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.26973261716891384
87307096.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Male,0.9755104084168653
87308810.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,-0.10709036436982448
8731761.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7417095592913611
87324130.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.9343207467352577
87324556.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.787378529214739
87324868.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.6511489461263641
87335840.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female,-0.45701846290623777
87338614.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.012689332024176582
87342540.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,0.821751235597684
87344340.jpg,Senior,Caucasian,unmasked,light,Neutral,Male,-0.07617537283126562
87350972.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.5245051383532008
87351054.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-0.4882723126859192
87358933.jpg,Senior,Caucasian,unmasked,light,Neutral,Male,0.7149530488715999
87359176.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,-2.0009296843669024
87361848.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.6990988213612461
87363114.jpg,40-50s,Mongoloid,unmasked,mid-dark,Neutral,Female,1.1867864410276345
87368487.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,-0.9781738122944855
87375757.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,-0.6477529275774131
87382654.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.394497121188787
87386183.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.0329858772581122
87388894.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-1.505753203323701
87388964.jpg,20-30s,Negroid,masked,mid-dark,Neutral,Male,-0.44147631519520897
87394886.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.1264963760118271
87395160.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,-0.9624339832172022
87417901.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-0.8731702348467398
87428750.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.0708529581459048
87433526.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,-1.1790439076885357
87434703.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,-0.811633945686733
87435025.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.4947403432663475
8745515.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2019097399734993
87469526.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.3338664169454803
87473440.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.40472536687280414
8747573.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.4535399549348435
87477244.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.3082304120424566
87487418.jpg,40-50s,Caucasian,unmasked,light,Neutral,Male,0.18371146506605626
87488860.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2631928856935619
87489089.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.3734666808987618
87494345.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.3171421160659538
87499262.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,-2.154906216886195
87512595.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.4242775133528867
87514472.jpg,Kid,Mongoloid,unmasked,light,Neutral,Male,0.9850776519674874
87515641.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7035877608958911
87516076.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Male,1.5523479213945615
87518475.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.282124776032373
87529434.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.8213246003269529
87535381.jpg,40-50s,Caucasian,unmasked,mid-dark,Happiness,Female,-1.9042172283275984
87543401.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-1.8758077295597024
87543401_2.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.08033913703874968
87543401_3.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.2188705861578759
87543569.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.06524962486283593
87544074.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.7947709757356911
87544330.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,-0.7433634000688886
87550865.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,0.11580598702752846
87552965.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,1.3560954468640247
87563926.jpg,Kid,Mongoloid,unmasked,light,Neutral,Male,0.6860575644093626
87568165.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Male,0.09475302405678568
87577629.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,3.2051004889642924
87580035.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-0.7828818833679397
87603190.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.11383787897544582
87606636.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.6187149559445444
87607012.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.3318744883581884
87650078.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,1.2755287702647178
87673241.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,0.4287891204069437
87689658.jpg,40-50s,Negroid,unmasked,dark,Neutral,Male,0.8950253125930833
87689747.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Male,0.23181370922461966
87690095.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,0.01518492007813384
87708026.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,1.6560578249371172
87708026_2.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,0.5974941880022399
87738325.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,0.3530203817306772
87761451.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7905114424555582
87768464.jpg,20-30s,Caucasian,unmasked,light,Disgust,Female,0.49631452303992857
87769173.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,0.2892738174146667
87770088.jpg,20-30s,Caucasian,unmasked,mid-light,Disgust,Male,0.46011459930090876
87786284.jpg,Kid,Mongoloid,unmasked,light,Neutral,Male,2.438634683855385
87787647.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,-0.4857563824366719
87789505.jpg,20-30s,Negroid,unmasked,dark,Neutral,Female,-0.7244172125790581
87792982.jpg,Baby,Caucasian,unmasked,light,Neutral,Male,-0.9928443962515601
87796026.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.1353286589022119
87796951.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.8915200722558166
87798906.jpg,40-50s,Caucasian,unmasked,mid-light,Anger,Male,-0.3160858473626704
87803088.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.4151737552568972
87804413.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.016777323207554623
87811640.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.7440456648019272
87813111.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.3719987068825414
87821451.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1.7926060184392314
87822323.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,-0.4486717998363409
87838230.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.5144497213213631
87849995.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-1.394479853795809
87873659.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,0.4971632120774704
87893566.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.27318310194173
87906424.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.057886182806327055
8791689.jpg,20-30s,Mongoloid,masked,light,Sadness,Female,-0.553122573204869
87930047.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.26298652017092844
87944149.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.1951920938892769
8794576.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.8482914299560003
8794614.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-0.5709315551012493
87971997.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.04771890493978744
87972618.jpg,20-30s,Caucasian,unmasked,light,Surprise,Female,0.21611862810568236
87972671.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6821103060912466
87973718.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,-0.3838202868086646
87973828.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7549152359404826
87973999.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.4180643934161894
87974044.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male,1.101502078423543
87975438.jpg,20-30s,Caucasian,unmasked,light,Anger,Male,-1.6225252058801607
87975502.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.3885929572139279
87977051.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.11879896577626287
87979167.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,-0.3111475293841762
87984424.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.39979656311843786
87988803.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,-0.7806412804179643
87990182.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.7179064290557314
87999199.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.5929141317935603
88014973.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,0.2347905140859335
88019255.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.9482784928281851
88024465.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,1.2670728726818001
88032310.jpg,20-30s,Caucasian,unmasked,light,Disgust,Female,-0.9506985162292839
88044201.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,-0.6739240319255787
88044347.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,1.1802890602481122
88048000.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,1.2450190955130611
88050424.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,-0.7278085697707756
88050787.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-0.9316442490250582
88055083.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,-0.5487907946458976
88061434.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,1.4266466762433296
88064233.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.8390834308866488
88067222.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Male,-0.6264287069214218
88081127.jpg,Baby,Caucasian,unmasked,light,Neutral,Female,-0.4848758092774149
88098835.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.29274158679023216
88157905.jpg,Kid,Negroid,unmasked,dark,Surprise,Female,-0.204449853507633
88162039.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.6258516327261608
88166656.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.45230035992122436
8818338.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.21124331931155751
88195846.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.8785836755361361
88205663.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.5898980875015631
88217369.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.7236855737581076
88225640.jpg,40-50s,Caucasian,unmasked,light,Neutral,Female,0.9033169057103413
88251515.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2.0298212559261524
88253359.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.03552292161120083
88262785.jpg,40-50s,Caucasian,unmasked,mid-dark,Neutral,Male,1.1319764261546115
88290508.jpg,Baby,Caucasian,unmasked,light,Neutral,Female,0.7358708886062969
88311625.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.9751432062475701
88351127.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,-0.29948879950005186
88363252.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.4015629841856965
88364847.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.6801033582623852
88371930.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.36623849962719074
88374608.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Female,0.35439067215729336
88379631.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,0.23169990916491498
88383300_2.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-1.289570111338339
88383300_5.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,0.7900831806386798
88383300_7.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,2.0815926497297195
88383300_8.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,0.0685076279786637
88383300_9.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1.2900287431667359
88383300_10.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-1.187710889704453
88394641.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Male,-1.2593587847187109
88408864.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.12353144784540616
88414652.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male,-0.09120212387536814
88418002.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,-2.2035601926114428
88418227.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.30445441622615954
88429813.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.3028491737938177
88433813.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,0.2726111135619763
88435049.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,0.9982323803805185
88467367.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.44419312490610496
88487560.jpg,Baby,Mongoloid,unmasked,light,Neutral,Female,0.7519902619403835
88490947.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.506050268302785
88501131.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.9384971772090371
88503070.jpg,20-30s,Caucasian,unmasked,light,Anger,Female,0.6567603368423037
88515135.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,-0.801501446600311
88550228.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.9148894739502207
88564415.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.400730171223646
88574223.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.32070237184052125
88574786.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.1495652390185253
88574790.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.19472440661068577
88582797.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-2.313415419958461
88614569.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,0.20807200049858873
88614685.jpg,Baby,Caucasian,unmasked,light,Happiness,Male,-1.3234956134329847
88615886.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,0.9038874382446983
88622971.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-1.6123291035428728
88627093.jpg,40-50s,Caucasian,unmasked,light,Anger,Male,-1.7713198752699055
88631139.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.0767923224130072
88638017.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.6327776268699388
