,file_name,age,race,masked,skintone,emotion,gender,fold
8979,image_593.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,4
8980,37257220.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,4
8981,98642371.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
8982,69204941.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
8983,95371102.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
8984,103206497.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
8985,50865858.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
8986,59805191.jpg,20-30s,Caucasian,unmasked,light,Anger,Male,2
8987,62728524.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
8988,90211442.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
8989,10815380.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
8990,1836435.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Female,3
8991,77818016.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,4
8992,74483771.jpg,Kid,Caucasian,unmasked,mid-light,Neutral,Male,3
8993,69436513.jpg,Kid,Caucasian,unmasked,light,Surprise,Male,1
8994,1016585.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,4
8995,18477319.jpg,40-50s,Mongoloid,unmasked,light,Sadness,Female,2
8996,2346964.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
8997,61799191.jpg,40-50s,Mongoloid,masked,mid-light,Neutral,Male,1
8998,85921034.jpg,Baby,Caucasian,unmasked,light,Happiness,Female,4
8999,42046411.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,2
9000,10513561.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9001,23500093.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,1
9002,96102582.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,3
9003,26374939.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male,4
9004,83573796.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,4
9005,8160906.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,3
9006,71776753.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,2
9007,59884976.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female,1
9008,67183145.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
9009,104956218.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
9010,8704282.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,2
9011,77566190.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9012,75436758.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,2
9013,image_7127.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,4
9014,74025940.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,3
9015,10605275.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9016,7276393.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9017,63897394.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
9018,75853415.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,3
9019,86638916.jpg,Teenager,Caucasian,unmasked,mid-light,Happiness,Female,2
9020,45579589.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
9021,74420479.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
9022,78633761.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,1
9023,61556695.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,4
9024,1281177.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,3
9025,45595315.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9026,70392518.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9027,104079852.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1
9028,1835077.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1
9029,79417710.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
9030,53597503.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9031,60201170.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,4
9032,77700263.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
9033,47349038.jpg,40-50s,Caucasian,unmasked,light,Surprise,Female,3
9034,76070326.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
9035,80430649.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female,4
9036,54283817.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
9037,83959308.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,2
9038,67608486.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,4
9039,43331378.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,3
9040,image_2138.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
9041,72909713.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,4
9042,41418335.jpg,20-30s,Caucasian,unmasked,mid-light,Anger,Female,3
9043,64516083.jpg,Senior,Caucasian,unmasked,light,Sadness,Female,2
9044,45014034.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9045,57822731.jpg,20-30s,Caucasian,unmasked,mid-light,Disgust,Male,1
9046,image_4608.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,2
9047,60201834.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9048,87177968.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
9049,54284744.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
9050,45044826.jpg,Kid,Caucasian,unmasked,mid-dark,Happiness,Male,2
9051,2583542.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9052,1178145.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,4
9053,74938652.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1
9054,82778313.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
9055,85670616.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9056,66804579.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
9057,985604.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Male,4
9058,47191210.jpg,20-30s,Negroid,unmasked,mid-light,Neutral,Female,1
9059,61398868.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,2
9060,42265705.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,4
9061,45853834.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9062,image_4002.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,1
9063,70988323.jpg,40-50s,Caucasian,unmasked,light,Sadness,Female,2
9064,image_2543.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,3
9065,72380189.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,2
9066,64124568.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,4
9067,68582496.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9068,57138922.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9069,86782561.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
9070,72118098.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,1
9071,87979167.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,4
9072,72260559.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
9073,image_1785.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9074,96501971.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,1
9075,49880848.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,2
9076,54580633.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9077,71530609.jpg,Senior,Caucasian,unmasked,light,Happiness,Male,2
9078,11649435.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,1
9079,99793606.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9080,82814897.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
9081,79333229_4.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9082,image_10167.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,4
9083,69547734.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,2
9084,85934593.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,3
9085,31589215.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,4
9086,79088228.jpg,Teenager,Mongoloid,unmasked,mid-light,Happiness,Male,2
9087,10501434.jpg,20-30s,Mongoloid,masked,light,Sadness,Female,1
9088,53204117.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9089,image_10585.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
9090,10076105.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9091,66008272.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,2
9092,82204991.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1
9093,image_9113.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9094,64768588.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
9095,72227243.jpg,Baby,Caucasian,unmasked,light,Neutral,Female,3
9096,48268139.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,3
9097,80706746.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9098,8121935.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9099,94133160.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9100,73873252.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9101,69214158.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1
9102,88851650.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,3
9103,64503956.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,2
9104,78887612.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,2
9105,30015927.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,3
9106,4023996.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,1
9107,79679928.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,4
9108,75372559.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,2
9109,image_5451.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,1
9110,68777058.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9111,61924998.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
9112,72080249.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,4
9113,79238452.jpg,Teenager,Caucasian,unmasked,light,Neutral,Male,2
9114,81538737.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9115,61919521.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,1
9116,80436237.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1
9117,74661391.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9118,86202111.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
9119,90952551.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female,2
9120,58461113.jpg,20-30s,Caucasian,unmasked,light,Surprise,Female,3
9121,67228191.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9122,83559994.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9123,61113903.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9124,13864984.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9125,93104693.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
9126,70679517.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9127,82467204.jpg,40-50s,Caucasian,unmasked,light,Anger,Male,3
9128,71885251.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
9129,image_10661.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,4
9130,65367314.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1
9131,87082568.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
9132,image_1754.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1
9133,73185991.jpg,Baby,Caucasian,unmasked,light,Neutral,Male,3
9134,31535311.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
9135,75754180.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,4
9136,70659643.jpg,Baby,Mongoloid,unmasked,light,Neutral,Male,2
9137,49372080.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
9138,4829295.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9139,69441476.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Male,4
9140,image_1878.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9141,69257286.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9142,85237467.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9143,51603349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9144,85966357.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
9145,49221246.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
9146,81951381.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,3
9147,46745041.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,4
9148,3114053.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
9149,74802709_7.jpg,20-30s,Caucasian,unmasked,light,Fear,Male,3
9150,44250404_7.jpg,Kid,Caucasian,unmasked,light,Disgust,Female,4
9151,63818863.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1
9152,83934560.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1
9153,50602379.jpg,Senior,Caucasian,unmasked,light,Neutral,Female,2
9154,68485741.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
9155,64125704.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,4
9156,5419629.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9157,image_3821.jpg,40-50s,Negroid,unmasked,mid-dark,Happiness,Female,2
9158,image_1715.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,4
9159,image_6454.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,1
9160,35129050.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,4
9161,56746466.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9162,50353601.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9163,image_6446.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,3
9164,4636709.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9165,86143512.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9166,81162080.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1
9167,78853839.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9168,74049646.jpg,Senior,Caucasian,unmasked,light,Anger,Male,1
9169,6358159.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9170,78703056.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,2
9171,92045541.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,3
9172,71605207.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,3
9173,91752483.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,4
9174,47394733.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9175,image_4160.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
9176,84628873.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9177,95580079.jpg,40-50s,Caucasian,unmasked,mid-dark,Neutral,Female,1
9178,45664590.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,3
9179,image_608.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,4
9180,69773473.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9181,85887066.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
9182,79976284.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
9183,72686101.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
9184,image_4921.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9185,71092470.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9186,80397084.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9187,44544982_3.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Female,1
9188,89367081.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,2
9189,50827067.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
9190,64516074.jpg,Senior,Caucasian,unmasked,light,Happiness,Female,1
9191,76257410.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Male,3
9192,87516076.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Male,2
9193,image_9.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9194,63699063.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,3
9195,77533363.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1
9196,image_5566.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9197,39007075.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9198,66800354.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male,1
9199,64581779.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2
9200,image_8617.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,3
9201,64207562.jpg,20-30s,Caucasian,unmasked,mid-light,Surprise,Female,4
9202,78772546.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1
9203,74862396.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
9204,image_368.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male,1
9205,63836149.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,3
9206,90154657.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,4
9207,78555115.jpg,20-30s,Mongoloid,masked,light,Neutral,Male,2
9208,2496312.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9209,48307590.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
9210,79610587.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9211,8705060.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,1
9212,93716404.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9213,50063947.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,4
9214,59446024.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
9215,49601770.jpg,Senior,Caucasian,unmasked,light,Happiness,Male,3
9216,76203857.jpg,Baby,Mongoloid,unmasked,light,Neutral,Female,4
9217,3786595.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9218,66608057.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
9219,image_355.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,2
9220,50136529.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,4
9221,53168937.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,3
9222,8794614.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2
9223,68312031.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Female,1
9224,76505112.jpg,40-50s,Negroid,unmasked,mid-light,Happiness,Male,2
9225,48999193.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9226,4067387.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
9227,66645793.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9228,83582220.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9229,81924571.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1
9230,59821570.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9231,85187289.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,4
9232,71349952.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
9233,2408362.jpg,20-30s,Mongoloid,masked,light,Anger,Female,2
9234,39816871.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,4
9235,74600634.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
9236,15240148.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,2
9237,77204902.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,1
9238,86604192.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Male,4
9239,48302403.jpg,20-30s,Mongoloid,unmasked,dark,Neutral,Male,3
9240,81320173.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Male,1
9241,68903827.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9242,96084796.jpg,20-30s,Mongoloid,unmasked,mid-light,Sadness,Female,4
9243,67086194.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9244,69662869.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,4
9245,53623826.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,3
9246,12401952.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9247,46385507.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9248,12962151.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9249,68589001.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,1
9250,77428673.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9251,4322129.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9252,58032843.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,4
9253,98762851.jpg,Kid,Caucasian,unmasked,light,Disgust,Female,3
9254,42471421.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,2
9255,90905873.jpg,Teenager,Mongoloid,unmasked,mid-light,Neutral,Female,1
9256,70351266.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9257,76330362.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,2
9258,79904359.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1
9259,83848256.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9260,63924809.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
9261,68806263.jpg,40-50s,Caucasian,unmasked,mid-light,Sadness,Male,3
9262,63383367.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,1
9263,44296946.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9264,48806616.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,3
9265,80602953.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1
9266,76868896.jpg,Kid,Negroid,unmasked,mid-light,Happiness,Female,4
9267,58140008.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,2
9268,78417444.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9269,76552464.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9270,1505697.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9271,80537292.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,2
9272,31010131.jpg,Senior,Mongoloid,unmasked,mid-light,Neutral,Female,2
9273,image_6183.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,4
9274,6694128.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9275,18864488.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,1
9276,12565065.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9277,54125984.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,4
9278,65324595.jpg,Senior,Mongoloid,unmasked,mid-light,Surprise,Male,2
9279,68262194.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9280,3370322.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9281,88967144.jpg,Baby,Caucasian,unmasked,mid-light,Neutral,Male,4
9282,10142697.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,2
9283,1530507.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,3
9284,53176247.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,2
9285,65365091.jpg,40-50s,Caucasian,unmasked,mid-light,Anger,Male,4
9286,45879923.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
9287,74352818.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9288,68085183.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,3
9289,74368221.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1
9290,61144078.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,4
9291,8198233.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9292,91034005.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9293,80578077.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,2
9294,63503729.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
9295,99906756.jpg,Senior,Caucasian,unmasked,light,Sadness,Male,1
9296,79643506.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,3
9297,22988346.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,4
9298,87245945.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9299,6096091.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9300,83586088.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9301,92309266.jpg,20-30s,Mongoloid,masked,light,Anger,Female,4
9302,45494846.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9303,12931283.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1
9304,5991446.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,1
9305,6102918.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,4
9306,63261669.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,2
9307,74049859.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,3
9308,106448663.jpg,Baby,Caucasian,unmasked,light,Neutral,Male,1
9309,79193645.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,4
9310,68448170_2.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9311,71462500.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,3
9312,76112986.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1
9313,40758349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2
9314,52735867.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,3
9315,42357599.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,4
9316,70298965.jpg,Senior,Caucasian,unmasked,light,Surprise,Female,1
9317,65641171.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,3
9318,93020868.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,4
9319,95017619.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2
9320,68037703.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Male,2
9321,98911849.jpg,20-30s,Caucasian,unmasked,light,Anger,Female,4
9322,104301021.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,3
9323,image_3387.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Male,1
9324,97962380.jpg,Baby,Mongoloid,unmasked,light,Happiness,Female,4
9325,80904649.jpg,20-30s,Caucasian,masked,light,Surprise,Male,1
